Date,Open,High,Low,Close,Adj Close,Volume
2001-02-26,2287.879883,2309.729980,2071.030029,2117.629883,2117.629883,10261280000
2001-03-05,2142.750000,2243.780029,2041.780029,2052.780029,2052.780029,8977800000
2001-03-12,2001.680054,2030.729980,1877.689941,1890.910034,1890.910034,10459500000
2001-03-19,1901.449951,1974.140015,1794.209961,1928.680054,1928.680054,10689590000
2001-03-26,1957.709961,1979.750000,1794.300049,1840.260010,1840.260010,9961390000
2001-04-02,1835.219971,1852.489990,1619.579956,1720.359985,1720.359985,11055950000
2001-04-09,1739.660034,1961.569946,1710.760010,1961.430054,1961.430054,7927100000
2001-04-16,1934.699951,2202.860107,1869.339966,2163.409912,2163.409912,12001430000
2001-04-23,2118.360107,2118.770020,2000.829956,2075.679932,2075.679932,9638300000
2001-04-30,2113.110107,2232.659912,2088.610107,2191.530029,2191.530029,10601830000
2001-05-07,2194.040039,2215.370117,2097.360107,2107.429932,2107.429932,8608020000
2001-05-14,2105.360107,2216.360107,2052.409912,2198.879883,2198.879883,9074670000
2001-05-21,2201.449951,2328.050049,2198.139893,2251.030029,2251.030029,9763050000
2001-05-28,2239.919922,2239.919922,2077.979980,2149.439941,2149.439941,7000660000
2001-06-04,2164.699951,2264.580078,2136.629883,2215.100098,2215.100098,8035640000
2001-06-11,2205.409912,2205.409912,1992.390015,2028.430054,2028.430054,8552080000
2001-06-18,2035.339966,2077.429932,1973.699951,2034.839966,2034.839966,9554260000
2001-06-25,2054.340088,2180.110107,2017.339966,2160.540039,2160.540039,8880100000
2001-07-02,2156.760010,2181.050049,2001.819946,2004.160034,2004.160034,5113950000
2001-07-09,2010.969971,2105.149902,1934.670044,2084.790039,2084.790039,8284340000
2001-07-16,2078.530029,2091.679932,2003.949951,2029.369995,2029.369995,8471500000
2001-07-23,2043.839966,2047.849976,1939.280029,2029.069946,2029.069946,7982720000
2001-07-30,2034.109985,2103.159912,2009.939941,2066.330078,2066.330078,7665290000
2001-08-06,2047.859985,2053.600098,1915.989990,1956.469971,1956.469971,6916100000
2001-08-13,1963.040039,1998.589966,1862.760010,1867.010010,1867.010010,6758130000
2001-08-20,1866.290039,1916.829956,1817.699951,1916.800049,1916.800049,6994230000
2001-08-27,1912.699951,1933.939941,1777.109985,1805.430054,1805.430054,7063620000
2001-09-03,1802.290039,1836.189941,1676.420044,1687.699951,1687.699951,7087720000
2001-09-10,1673.780029,1702.119995,1669.939941,1695.380005,1695.380005,1612970000
2001-09-17,1613.829956,1629.099976,1387.060059,1423.189941,1423.189941,11976440000
2001-09-24,1459.469971,1528.329956,1418.150024,1498.800049,1498.800049,10152320000
2001-10-01,1491.449951,1641.560059,1458.410034,1605.300049,1605.300049,10398130000
2001-10-08,1582.930054,1707.430054,1558.810059,1703.400024,1703.400024,9521370000
2001-10-15,1684.040039,1754.010010,1628.239990,1671.310059,1671.310059,9106910000
2001-10-22,1666.079956,1792.869995,1660.219971,1768.959961,1768.959961,9524140000
2001-10-29,1763.420044,1767.969971,1646.300049,1745.729980,1745.729980,8764110000
2001-11-05,1768.290039,1888.390015,1768.290039,1828.479980,1828.479980,9570650000
2001-11-12,1826.250000,1922.449951,1782.479980,1898.579956,1898.579956,9698750000
2001-11-19,1912.479980,1934.699951,1853.670044,1903.199951,1903.199951,6060890000
2001-11-26,1914.530029,1965.089966,1887.969971,1930.579956,1930.579956,9565670000
2001-12-03,1915.130005,2065.689941,1898.979980,2021.260010,2021.260010,10312080000
2001-12-10,2007.670044,2036.540039,1934.599976,1953.170044,1953.170044,9535810000
2001-12-17,1950.939941,2010.910034,1918.500000,1945.829956,1945.829956,10015570000
2001-12-24,1946.839966,2002.719971,1942.069946,1987.260010,1987.260010,4261080000
2001-12-31,1984.310059,2077.889893,1936.560059,2059.379883,2059.379883,7347750000
2002-01-07,2075.239990,2098.879883,2018.680054,2022.459961,2022.459961,9703400000
2002-01-14,2012.589966,2018.420044,1922.699951,1930.339966,1930.339966,8980190000
2002-01-21,1946.869995,1959.930054,1879.239990,1937.699951,1937.699951,7251520000
2002-01-28,1951.119995,1959.050049,1851.489990,1911.239990,1911.239990,8937960000
2002-02-04,1907.579956,1907.579956,1772.150024,1818.880005,1818.880005,9784390000
2002-02-11,1816.939941,1877.739990,1801.670044,1805.199951,1805.199951,8091380000
2002-02-18,1790.939941,1791.010010,1696.550049,1724.540039,1724.540039,7340470000
2002-02-25,1731.430054,1802.890015,1728.650024,1802.739990,1802.739990,8998970000
2002-03-04,1799.680054,1935.089966,1789.719971,1929.670044,1929.670044,10236970000
2002-03-11,1919.729980,1946.229980,1845.930054,1868.300049,1868.300049,8369270000
2002-03-18,1882.729980,1893.260010,1825.989990,1851.390015,1851.390015,7730000000
2002-03-25,1855.650024,1863.050049,1807.469971,1845.349976,1845.349976,6380610000
2002-04-01,1834.589966,1865.369995,1769.949951,1770.030029,1770.030029,8199990000
2002-04-08,1741.099976,1795.619995,1724.150024,1756.189941,1756.189941,8467000000
2002-04-15,1761.949951,1832.010010,1740.609985,1796.829956,1796.829956,8597560000
2002-04-22,1779.180054,1779.180054,1663.780029,1663.890015,1663.890015,9449800000
2002-04-29,1668.520020,1697.030029,1605.969971,1613.030029,1613.030029,10174560000
2002-05-06,1611.050049,1696.349976,1560.290039,1600.849976,1600.849976,9946040000
